MarketID_period,offer_time,eq_price,eq_quantity,optimalconsumersurplus,optimalproducersurplus,optimal_surplus,Number_players,Quantity,ConsumerSurplus,ProducerSurplus,surplus,efficiency
141200301,111757.0,78,13,312,156,468,10,10,290,122,412,0.88034188
141200302,117838.0,78,13,312,156,468,10,13,311,109,420,0.897435897
141200401,118327.0,78,13,312,156,468,10,8,197,183,380,0.811965812
141200402,116712.0,78,13,312,156,468,10,10,152,270,422,0.901709402
141200501,118775.0,78,13,312,156,468,10,13,55,395,450,0.961538462
141200502,119625.0,78,13,312,156,468,10,14,197,253,450,0.961538462
141300101,179900.0,112,13,260,416,676,10,12,249,408,657,0.971893491
141300201,178500.0,112,13,260,416,676,10,13,343,312,655,0.968934911
141300401,175529.0,112,13,260,416,676,10,8,253,224,477,0.705621302
141700101,119926.0,65,13,780,390,1170,10,10,135,830,965,0.824786325
141700102,118334.0,65,13,780,390,1170,10,11,358,597,955,0.816239316
141700201,111575.0,65,13,780,390,1170,10,9,440,515,955,0.816239316
141700202,117179.0,65,13,780,390,1170,10,11,133,907,1040,0.888888889
141700301,110049.0,65,13,780,390,1170,10,13,359,736,1095,0.935897436
141700302,117272.0,65,13,780,390,1170,10,14,561,559,1120,0.957264957
141800101,175984.0,97,3,114,111,225,3,3,153,72,225,1.0
141800102,172730.0,97,3,114,111,225,3,3,174,51,225,1.0
141900101,177755.0,108,82,1722,2800,4522,61,81,1943,2229,4172,0.922600619
141900102,179980.0,108,82,1722,2800,4522,61,84,2160,2212,4372,0.966828837
141900103,179330.0,108,82,1765,2800,4565,62,83,2045,2214,4259,0.932968237
142000101,115186.0,112,13,260,416,676,10,9,205,355,560,0.828402367
142000201,112626.0,112,13,260,416,676,10,9,295,247,542,0.801775148
142000301,117886.0,112,13,260,416,676,10,8,380,135,515,0.76183432
142100101,147911.0,99,42,912,869,1781,85,38,1767,-192,1575,0.884334643
142200101,162325.0,112,13,260,416,676,10,11,174,391,565,0.835798817
142200201,167598.0,112,13,260,416,676,10,12,232,281,513,0.75887574
142200301,175727.0,112,13,260,416,676,10,13,221,452,673,0.99556213
142200401,176170.0,112,13,260,416,676,10,6,25,257,282,0.417159763
142200501,167213.0,112,13,260,416,676,10,12,-188,784,596,0.881656805
142200601,172162.0,112,13,260,416,676,10,13,515,146,661,0.977810651
142200701,178717.0,112,13,260,416,676,10,12,263,286,549,0.812130178
142200801,167495.0,112,13,260,416,676,10,9,264,189,453,0.670118343
142200901,178829.0,112,13,260,416,676,10,14,202,470,672,0.99408284
142201001,175716.0,112,13,260,416,676,10,13,218,446,664,0.982248521
142201101,150493.0,112,13,260,416,676,10,8,196,281,477,0.705621302
142201201,175301.0,112,13,260,416,676,10,8,72,360,432,0.639053254
142201301,160110.0,112,13,260,416,676,10,12,311,329,640,0.946745562
142201401,177852.0,112,13,260,416,676,10,9,88,399,487,0.720414201
142201601,179438.0,112,13,260,416,676,10,11,403,132,535,0.791420118
142201701,160435.0,112,13,260,416,676,10,11,390,156,546,0.807692308
142201801,178839.0,112,13,260,416,676,10,9,431,123,554,0.819526627
142201901,177401.0,112,13,260,416,676,10,9,246,271,517,0.764792899
142600101,384223.0,112,13,260,416,676,10,11,170,460,630,0.931952663
142600201,381477.0,112,13,260,416,676,10,9,56,445,501,0.74112426
142600301,364168.0,112,13,260,416,676,10,5,106,212,318,0.470414201
142600401,363251.0,112,13,260,416,676,10,8,148,315,463,0.684911243
142800101,179438.0,52,39,996,819,1815,25,39,941,842,1783,0.982369146
142900101,149183.0,100,17,521,600,1121,12,14,81,891,972,0.867082962
142900102,149122.0,100,20,600,698,1298,14,16,497,587,1084,0.835130971
142900103,148613.0,100,20,600,698,1298,14,16,486,568,1054,0.81201849
142900104,143426.0,100,20,600,698,1298,14,15,624,479,1103,0.849768875
142900105,149528.0,100,20,600,698,1298,14,16,769,394,1163,0.895993837
143000101,178883.0,110,14,287,287,574,10,10,67,442,509,0.886759582
143000102,111091.0,110,14,287,287,574,10,8,26,383,409,0.712543554
143000201,178045.0,110,14,287,287,574,10,10,301,160,461,0.803135889
143000202,104685.0,110,14,287,287,574,10,12,304,242,546,0.951219512
143000301,176349.0,110,14,287,287,574,10,13,239,285,524,0.912891986
143000302,114304.0,110,14,287,287,574,10,10,29,429,458,0.797909408
143000401,177863.0,110,14,287,287,574,10,9,-368,803,435,0.757839721
143000402,114960.0,110,14,287,287,574,10,8,97,252,349,0.608013937
143000501,178848.0,110,14,287,287,574,10,11,279,208,487,0.848432056
143000502,108225.0,110,14,287,287,574,10,13,291,257,548,0.954703833
143000601,178595.0,110,14,287,287,574,10,12,-106,628,522,0.909407666
143000602,114965.0,110,14,287,287,574,10,10,193,307,500,0.871080139
143000701,172297.0,110,14,287,287,574,10,7,-70,438,368,0.641114983
143000702,114843.0,110,14,287,287,574,10,8,157,201,358,0.62369338
143000801,177359.0,110,14,287,287,574,10,7,301,79,380,0.662020906
143000802,113426.0,110,14,287,287,574,10,7,79,283,362,0.630662021
143000901,176550.0,110,14,287,287,574,10,5,-164,447,283,0.493031359
143000902,103956.0,110,14,287,287,574,10,3,-60,252,192,0.334494774
143001001,174914.0,107,9,225,207,432,7,5,107,146,253,0.585648148
143001002,85729.0,107,12,282,246,528,9,5,123,181,304,0.575757576
143300101,176156.0,112,13,260,416,676,10,11,194,359,553,0.818047337
143300201,160970.0,112,13,260,416,676,10,12,417,236,653,0.965976331
143300301,179357.0,112,13,260,416,676,10,11,202,366,568,0.840236686
143300401,179873.0,112,13,260,416,676,10,8,87,348,435,0.643491124
143300501,168316.0,112,13,260,416,676,10,13,120,490,610,0.902366864
143300601,168135.0,112,13,260,416,676,10,11,430,132,562,0.831360947
143300701,178865.0,112,13,260,416,676,10,13,392,232,624,0.923076923
143300801,177241.0,112,13,260,416,676,10,13,537,116,653,0.965976331
143300901,170767.0,112,13,260,416,676,10,13,312,316,628,0.928994083
143301001,170951.0,112,13,260,416,676,10,11,321,269,590,0.872781065
143301101,176761.0,112,13,260,416,676,10,13,616,-16,600,0.887573964
143301201,177206.0,112,13,260,416,676,10,11,158,446,604,0.893491124
143301301,168882.0,112,13,260,416,676,10,14,648,18,666,0.985207101
143301401,174912.0,112,13,260,416,676,10,12,424,144,568,0.840236686
143301501,175503.0,112,13,260,416,676,10,10,308,214,522,0.772189349
143301601,179321.0,112,13,260,416,676,10,8,-72,489,417,0.616863905
143301701,179915.0,112,13,260,416,676,10,10,46,454,500,0.73964497
143301801,179290.0,112,13,260,416,676,10,10,470,155,625,0.924556213
143301901,178789.0,112,13,260,416,676,10,8,229,189,418,0.618343195
143302001,165281.0,112,13,260,416,676,10,10,167,345,512,0.75739645
143302101,165018.0,112,13,260,416,676,10,12,305,220,525,0.776627219
143302201,167102.0,112,13,260,416,676,10,14,-318,970,652,0.964497041
143302301,173699.0,112,13,260,416,676,10,11,500,59,559,0.826923077
143302401,147751.0,112,13,260,416,676,10,14,131,541,672,0.99408284
143302501,173452.0,112,13,260,416,676,10,10,341,158,499,0.73816568
143302601,178437.0,112,13,260,416,676,10,13,314,350,664,0.982248521
143302701,175243.0,112,13,260,416,676,10,14,531,135,666,0.985207101
143302801,176023.0,112,13,260,416,676,10,12,283,266,549,0.812130178
143302901,174605.0,112,13,260,416,676,10,12,243,400,643,0.951183432
143303001,177040.0,112,13,260,416,676,10,11,388,209,597,0.883136095
143303101,173536.0,112,13,260,416,676,10,11,322,251,573,0.847633136
143303201,139718.0,112,13,260,416,676,10,12,4,536,540,0.798816568
143303301,158154.0,112,13,260,416,676,10,13,437,202,639,0.945266272
143303401,179682.0,112,13,260,416,676,10,14,247,410,657,0.971893491
143303501,178475.0,112,13,260,416,676,10,13,182,448,630,0.931952663
143303601,173682.0,112,13,260,416,676,10,8,257,220,477,0.705621302
143303701,172985.0,112,13,260,416,676,10,12,119,495,614,0.908284024
143303801,179641.0,112,13,260,416,676,10,13,117,509,626,0.926035503
143303901,179425.0,112,13,260,416,676,10,12,439,173,612,0.905325444
143304001,166232.0,112,13,260,416,676,10,12,123,411,534,0.789940828
143304101,141554.0,112,13,260,416,676,10,14,-242,890,648,0.958579882
143500101,178130.0,3978,23,61916,42435,104351,17,24,54330,45749,100079,0.959061245
143700101,106348.0,112,13,260,416,676,10,15,294,366,660,0.976331361
144000101,79906.0,97,44,1076,1063,2139,89,42,1344,676,2020,0.944366526
144100101,179238.0,112,13,260,416,676,10,11,3,543,546,0.807692308
144100201,171654.0,112,11,223,357,580,8,8,283,237,520,0.896551724
144200101,117400.0,96,10,155,235,390,10,8,65,296,361,0.925641026
144200102,116874.0,96,10,155,235,390,10,9,120,247,367,0.941025641
144200201,119238.0,96,10,155,235,390,10,6,277,42,319,0.817948718
144200202,119938.0,96,10,155,235,390,10,10,172,149,321,0.823076923
144200301,117943.0,96,10,155,235,390,10,9,-116,384,268,0.687179487
144200302,116935.0,96,10,155,235,390,10,10,111,255,366,0.938461538
144200401,118221.0,96,10,155,235,390,10,7,66,256,322,0.825641026
144200402,117225.0,96,10,155,235,390,10,10,108,262,370,0.948717949
144300101,87465.0,114,4,114,150,264,8,4,20,244,264,1.0
144300102,74216.0,114,4,114,150,264,8,4,2,262,264,1.0
144300103,87898.0,114,4,114,150,264,8,4,97,167,264,1.0
144300104,84747.0,114,4,114,150,264,8,3,-3,203,200,0.757575758
144400101,113340.0,65,13,780,390,1170,10,15,447,678,1125,0.961538462
144500101,85220075.0,112,13,260,416,676,10,7,-15,446,431,0.637573964
144500201,43086733.0,111,6,135,201,336,4,2,-205,397,192,0.571428571
144800101,115310.0,65,13,780,390,1170,10,14,231,894,1125,0.961538462
144800102,119586.0,65,13,780,390,1170,10,12,539,571,1110,0.948717949
144800201,118955.0,65,13,780,390,1170,10,10,469,551,1020,0.871794872
144800202,118720.0,65,13,780,390,1170,10,11,309,741,1050,0.897435897
144800301,117502.0,65,13,780,390,1170,10,9,419,361,780,0.666666667
144800302,116478.0,65,13,780,390,1170,10,13,366,744,1110,0.948717949
144800401,118177.0,65,13,780,390,1170,10,7,553,242,795,0.679487179
144800402,117048.0,65,13,780,390,1170,10,10,602,393,995,0.85042735
144900101,114163.0,112,13,260,416,676,10,12,249,372,621,0.918639053
144900102,117590.0,112,13,260,416,676,10,12,221,410,631,0.933431953
144900103,116630.0,112,13,260,416,676,10,12,299,334,633,0.936390533
144900201,119410.0,112,13,260,416,676,10,13,409,189,598,0.884615385
144900202,119637.0,112,13,260,416,676,10,13,369,296,665,0.983727811
144900203,114712.0,112,13,260,416,676,10,13,318,314,632,0.934911243
144900301,117595.0,112,13,260,416,676,10,13,146,498,644,0.952662722
144900302,118567.0,112,13,260,416,676,10,14,291,376,667,0.986686391
144900303,118653.0,112,13,260,416,676,10,12,277,338,615,0.909763314
144900401,106758.0,112,13,260,416,676,10,13,139,501,640,0.946745562
144900402,118044.0,112,13,260,416,676,10,9,237,305,542,0.801775148
144900403,115803.0,112,13,260,416,676,10,10,266,326,592,0.875739645
145400101,118992.0,113,27,648,999,1647,18,21,161,1208,1369,0.831208257
145500101,179513.0,108,616,12809,17664,30473,297,411,18914,2639,21583,0.708266334
145700101,87608.0,108,9,198,270,468,10,7,236,197,433,0.925213675
145700102,86264.0,108,9,198,270,468,10,9,59,342,401,0.856837607
145700201,89616.0,108,9,198,270,468,10,6,196,150,346,0.739316239
145700202,89102.0,108,9,198,270,468,10,6,186,199,385,0.822649573
145700301,87229.0,108,9,198,270,468,10,7,85,246,331,0.707264957
145700302,89167.0,108,9,198,270,468,10,9,384,-29,355,0.758547009
145800101,111286.0,95,10,135,225,360,10,9,309,-34,275,0.763888889
145800102,119951.0,95,10,135,225,360,10,10,142,136,278,0.772222222
145800201,118134.0,95,10,135,225,360,10,8,272,57,329,0.913888889
145800202,119992.0,95,10,135,225,360,10,9,189,43,232,0.644444444
145800301,119608.0,95,10,135,225,360,10,7,222,99,321,0.891666667
145800302,119234.0,95,10,135,225,360,10,10,121,195,316,0.877777778
145800401,118830.0,95,10,135,225,360,10,8,74,250,324,0.9
145800402,117408.0,95,10,135,225,360,10,9,111,208,319,0.886111111
145800501,118261.0,95,10,135,225,360,10,8,-260,502,242,0.672222222
145800502,116570.0,95,10,135,225,360,10,10,-332,578,246,0.683333333
145800601,117938.0,94,8,128,192,320,8,6,42,225,267,0.834375
145800602,119736.0,94,8,128,192,320,8,8,103,166,269,0.840625
145900101,174908.0,106,3,78,96,174,2,2,43,115,158,0.908045977
146200101,89775.0,119,8,136,248,384,22,10,-1,269,268,0.697916667
146200102,88339.0,119,8,136,248,384,22,9,-3,261,258,0.671875
146200103,79454.0,119,8,136,248,384,22,9,-70,396,326,0.848958333
146200104,89415.0,119,8,136,248,384,22,11,-148,478,330,0.859375
146300101,36049.0,100,2,50,50,100,4,2,104,-4,100,1.0
146400101,119624.0,78,13,312,156,468,10,6,91,239,330,0.705128205
146400102,118335.0,78,13,312,156,468,10,7,88,278,366,0.782051282
146400201,115173.0,78,13,312,156,468,10,8,79,317,396,0.846153846
146400202,119673.0,78,13,312,156,468,10,5,77,223,300,0.641025641
146400301,117033.0,78,13,312,156,468,10,5,4,290,294,0.628205128
146400302,118154.0,78,13,312,156,468,10,6,59,249,308,0.658119658
146500101,116671.0,65,13,780,390,1170,10,11,456,629,1085,0.927350427
146500102,112788.0,65,13,780,390,1170,10,9,199,801,1000,0.854700855
146500201,114003.0,65,13,780,390,1170,10,12,401,599,1000,0.854700855
146500202,115627.0,65,13,780,390,1170,10,12,462,578,1040,0.888888889
146500301,115978.0,65,13,780,390,1170,10,13,310,860,1170,1.0
146500302,118630.0,65,13,780,390,1170,10,12,478,557,1035,0.884615385
147000101,59483.0,80,12,444,498,942,39,13,115,636,751,0.797239915
147100101,201792.0,114,27,594,972,1566,18,27,1032,534,1566,1.0
147500201,117832.0,220,3,60,120,180,4,3,135,45,180,1.0
147500301,115925.0,220,3,60,120,180,4,5,87,-17,70,0.388888889
147500401,108228.0,220,3,60,120,180,4,2,108,22,130,0.722222222
147500501,119478.0,220,3,60,120,180,4,2,81,69,150,0.833333333
147500601,111307.0,220,3,60,120,180,4,3,128,52,180,1.0
147500701,119834.0,220,3,60,120,180,4,4,66,94,160,0.888888889
147500801,118011.0,220,3,60,120,180,4,3,19,151,170,0.944444444
147500901,117546.0,220,3,60,120,180,4,5,278,-178,100,0.555555556
147501001,111104.0,220,3,60,120,180,4,1,36,54,90,0.5
147800101,178465.0,100,15,495,495,990,10,11,169,614,783,0.790909091
147900102,7397.0,108,12,300,390,690,8,1,-150,247,97,0.14057971
147900103,9632.0,108,12,300,390,690,8,1,-21,106,85,0.123188406
147900104,9318.0,108,12,300,390,690,8,3,-194,466,272,0.394202899
147900105,9766.0,108,12,300,390,690,8,1,-24,111,87,0.126086957
147900106,9105.0,108,12,300,390,690,8,1,146,-50,96,0.139130435
147900107,8858.0,108,12,300,390,690,8,2,260,-70,190,0.275362319
147900108,9667.0,108,12,300,390,690,8,5,543,-163,380,0.550724638
147900109,9631.0,108,12,300,390,690,8,3,185,87,272,0.394202899
147900110,8656.0,108,12,300,390,690,8,3,231,23,254,0.368115942
148000101,158914.0,100,7,170,170,340,14,7,225,115,340,1.0
148100101,59923.0,115,30,1215,1215,2430,20,15,1152,248,1400,0.576131687
148100102,59677.0,115,30,1215,1215,2430,20,13,-329,1632,1303,0.536213992
148100103,59246.0,115,30,1215,1215,2430,20,17,1002,550,1552,0.638683128
148100104,53611.0,115,30,1215,1215,2430,20,22,478,1431,1909,0.785596708
148100105,56385.0,115,30,1215,1215,2430,20,18,904,693,1597,0.657201646
148100106,56736.0,115,30,1215,1215,2430,20,21,1222,633,1855,0.763374486
148200101,178512.0,112,13,260,416,676,10,5,75,280,355,0.525147929
148200201,172119.0,112,13,260,416,676,10,8,334,139,473,0.699704142
148200301,160126.0,112,13,260,416,676,10,3,133,32,165,0.24408284
148300101,177949.0,96,24,300,552,852,10,10,-50,576,526,0.617370892
148300102,176443.0,96,24,300,552,852,10,21,653,169,822,0.964788732
148300103,176926.0,96,24,300,552,852,10,22,54,772,826,0.969483568
148300201,174478.0,85,5,125,131,256,3,4,35,179,214,0.8359375
148300202,178768.0,85,5,125,131,256,3,3,15,144,159,0.62109375
148300203,171024.0,85,5,125,131,256,3,3,119,64,183,0.71484375
148400101,120240.0,112,13,260,416,676,10,12,65,580,645,0.954142012
148500101,89210.0,99,10,400,265,665,10,9,86,325,411,0.618045113
148500102,88932.0,99,10,400,265,665,10,9,404,115,519,0.780451128
148500103,89603.0,99,10,400,265,665,10,8,113,286,399,0.6
148500201,84564.0,99,10,400,265,665,10,11,420,224,644,0.968421053
148500202,86452.0,99,10,400,265,665,10,10,391,264,655,0.984962406
148500203,89042.0,99,10,400,265,665,10,11,481,137,618,0.929323308
148500301,89493.0,99,10,400,265,665,10,10,308,263,571,0.858646617
148500302,89380.0,99,10,400,265,665,10,10,341,228,569,0.855639098
148500303,88510.0,99,10,400,265,665,10,12,276,330,606,0.911278195
148500401,86712.0,99,10,400,265,665,10,9,260,320,580,0.872180451
148500402,88734.0,99,10,400,265,665,10,9,324,290,614,0.923308271
148500403,86584.0,99,10,400,265,665,10,9,203,399,602,0.905263158
148600101,119365.0,110,13,234,390,624,10,12,198,410,608,0.974358974
148600201,115510.0,110,13,234,390,624,10,10,161,436,597,0.956730769
148600301,114202.0,110,13,234,390,624,10,12,362,227,589,0.943910256
148900101,287791.0,112,13,260,416,676,10,13,-113,770,657,0.971893491
149200101,118469.0,98,40,1140,1070,2210,17,28,-156,1991,1835,0.830316742
149300101,249364.0,112,13,260,416,676,10,14,-106,778,672,0.99408284
149300201,248811.0,112,13,260,416,676,10,14,30,610,640,0.946745562
149300301,247902.0,112,13,260,416,676,10,15,700,-40,660,0.976331361
149300401,244845.0,112,13,260,416,676,10,14,43,613,656,0.970414201
149300501,218988.0,112,13,260,416,676,10,14,266,394,660,0.976331361
149300601,243004.0,112,13,260,416,676,10,14,230,418,648,0.958579882
149300701,250532.0,112,13,260,416,676,10,14,393,265,658,0.973372781
149300801,248837.0,112,13,260,416,676,10,14,-259,926,667,0.986686391
149300901,243000.0,112,13,260,416,676,10,14,-13,669,656,0.970414201
149400101,90003.0,97,67,1122,1850,2972,60,65,611,1710,2321,0.780955585
149400102,89483.0,97,67,1122,1850,2972,60,79,908,1775,2683,0.902759085
149400103,89818.0,97,67,1122,1850,2972,60,81,232,2474,2706,0.910497981
149400104,89943.0,97,67,1122,1850,2972,60,72,551,2107,2658,0.894347241
149400201,89519.0,97,67,1122,1850,2972,60,61,674,1784,2458,0.82705249
149400202,89843.0,97,67,1122,1850,2972,60,68,224,2361,2585,0.869784657
149400203,89947.0,97,67,1122,1850,2972,60,71,629,1975,2604,0.876177658
149400204,90126.0,97,67,1122,1850,2972,60,69,895,1861,2756,0.927321669
149400301,89935.0,97,67,1122,1850,2972,60,63,1548,988,2536,0.853297443
149400302,89718.0,97,67,1122,1850,2972,60,71,1068,1348,2416,0.812920592
149400303,89421.0,97,67,1122,1850,2972,60,71,760,1899,2659,0.894683715
149400304,89410.0,97,67,1122,1850,2972,60,73,1303,1391,2694,0.906460296
149400401,89996.0,97,67,1122,1850,2972,60,68,214,2294,2508,0.843876178
149400402,89976.0,97,67,1122,1850,2972,60,62,802,1703,2505,0.842866756
149400403,89976.0,97,67,1122,1850,2972,60,71,640,1983,2623,0.882570659
149400404,89742.0,97,67,1122,1850,2972,60,64,496,2178,2674,0.899730821
149400501,89617.0,95,39,780,1004,1784,34,28,365,884,1249,0.700112108
149400502,88873.0,95,39,780,1004,1784,34,39,552,999,1551,0.869394619
149400503,89331.0,94,40,820,1031,1851,35,39,746,861,1607,0.868179363
149400504,89927.0,95,41,807,1071,1878,36,36,39,1401,1440,0.766773163
149500101,176421.0,118,8,144,164,308,9,10,174,94,268,0.87012987
149500201,179130.0,118,8,144,164,308,9,8,166,128,294,0.954545455
149600101,288753.0,112,13,260,416,676,10,15,681,-21,660,0.976331361
149700101,118506.0,98,17,464,408,872,27,16,233,425,658,0.754587156
